Threat_ShortTitle,Threat_Category,Threat_Description,Candidate_62443_ID,MappingBasis,RuleClassesHit,62443_ID,IEC_Title,IEC_Description
{source.Name} - Outgoing Auditing,R,"Because the {source.Name} sends data to another zone of trust, logging is a necessity for accountability and forensic reasons.",CR 2.9 RE (1),Rule(Title/Description),logging_repudiation,CR 2.9 RE (1),Warn when audit record storage capacity threshold reached,2
{source.Name} - Outgoing Auditing,R,"Because the {source.Name} sends data to another zone of trust, logging is a necessity for accountability and forensic reasons.",CR 3.9,Rule(Title/Description),logging_repudiation,CR 3.9,Protection of audit information,3
{source.Name} - Outgoing Auditing,R,"Because the {source.Name} sends data to another zone of trust, logging is a necessity for accountability and forensic reasons.",CR 3.9 RE (1),Rule(Title/Description),logging_repudiation,CR 3.9 RE (1),Audit records on write-once media,3
{source.Name} - Outgoing Auditing,R,"Because the {source.Name} sends data to another zone of trust, logging is a necessity for accountability and forensic reasons.",CR 6.1,Rule(Title/Description),logging_repudiation,CR 6.1,Audit log accessibility,6
{source.Name} - Outgoing Auditing,R,"Because the {source.Name} sends data to another zone of trust, logging is a necessity for accountability and forensic reasons.",CR 6.1 RE (1),Rule(Title/Description),logging_repudiation,CR 6.1 RE (1),Programmatic access to audit logs,6
{source.Name} - Repudiation,R,"If pushing the emergency stop button causes special expenses (liquid helium release, automatic call to emergency services, etc.), consider using security cameras or snapping a photo of the area near the emergency stop when the button is activated.",CR 2.8,CategoryFallback,,CR 2.8,Auditable events,2
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 2.10,Rule(Title/Description),"logging_repudiation,dos_availability",CR 2.10,Response to audit processing failures,2
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 2.12,Rule(Title/Description),"logging_repudiation,dos_availability",CR 2.12,Non-repudiation,2
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 2.12 RE (1),Rule(Title/Description),"logging_repudiation,dos_availability",CR 2.12 RE (1),Non-repudiation for all users,2
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 2.8,Rule(Title/Description),"logging_repudiation,dos_availability",CR 2.8,Auditable events,2
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 2.9,Rule(Title/Description),"logging_repudiation,dos_availability",CR 2.9,Audit storage capacity,2
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 2.9 RE (1),Rule(Title/Description),"logging_repudiation,dos_availability",CR 2.9 RE (1),Warn when audit record storage capacity threshold reached,2
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 3.9,Rule(Title/Description),"logging_repudiation,dos_availability",CR 3.9,Protection of audit information,3
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 3.9 RE (1),Rule(Title/Description),"logging_repudiation,dos_availability",CR 3.9 RE (1),Audit records on write-once media,3
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 6.1,Rule(Title/Description),"logging_repudiation,dos_availability",CR 6.1,Audit log accessibility,6
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 6.1 RE (1),Rule(Title/Description),"logging_repudiation,dos_availability",CR 6.1 RE (1),Programmatic access to audit logs,6
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 7.1,Rule(Title/Description),"logging_repudiation,dos_availability",CR 7.1,Denial of service protection,7
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",CR 7.6,Rule(Title/Description),"logging_repudiation,dos_availability",CR 7.6,Network and security configuration settings,7
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",EDR 5.1,Rule(Title/Description),"logging_repudiation,dos_availability",,,
Syslog Flooding,R,"Be cognizant that attackers may use DoS attacks to cover-up their actions and prevent logging of events.  If high-availability is not a requirement for the product, consider going to a secure default (shutting down) if the syslog server is unable to continue recording events.",FR 7,Rule(Title/Description),"logging_repudiation,dos_availability",FR 7,Resource availability (RA),7
